"exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag","SNR","n_abundance"
497.020867456334,4682.33018491148,8.90291666666667,"C19H12O16","O16","CHO",19,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,496.013591004174,497.01981079176,2.13031375108039,2.13,497,496.465889515554,0.534110484446273,14,0.842105263157895,0.631578947368421,-2,38.1548103338154,35,0.9,40,0.3,0,0,0,0,0,0,0,0,0,"Ambiguous",6.20964137864733,0.000436043174717034
503.154496213027,22684.9552824802,4.86136666666667,"C25H26O11","O11","CHO",25,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,502.147219760867,503.15478812686,-0.58133117408127,0.58,503,502.592669407582,0.407330592417736,13,0.44,1.04,2,38.6267316672846,36,0.9,52,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",30.0844732071189,0.00211254215936368
503.154496213027,22684.9552824802,4.86136666666667,"C19H27N4O10P","N4O10P","CHNOP",19,27,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,502.147219760867,503.15375605606,1.47398399925317,1.47,503,502.592669407582,0.407330592417736,9,0.526315789473684,1.42105263157895,-1,38.6266522772231,34,0.9,40,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",30.0844732071189,0.00211254215936368
509.143271222283,6581.17886918301,7.12285,"C27H24O10","O10","CHO",27,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508.135994770123,509.14422344076,-1.87394415518163,1.87,509,508.574757297161,0.425242702838943,16,0.37037037037037,0.888888888888889,6,39.0874574606615,37,0.9,56,0.4,0,0,0,0,0,0,0,0,0,"Ambiguous",8.72786817940539,0.000612873935449188
509.143271222283,6581.17886918301,7.12285,"C21H25N4O9P","N4O9P","CHNOP",21,25,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508.135994770123,509.14319136996,0.157147542010802,0.16,509,508.574757297161,0.425242702838943,12,0.428571428571429,1.19047619047619,3,39.0873780706,35,0.9,44,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",8.72786817940539,0.000612873935449188
509.143645615092,4628.71365008166,6.35933333333333,"C27H24O10","O10","CHO",27,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508.136369162932,509.14422344076,-1.137146843132,1.14,509,508.57513127192,0.4248687280799,16,0.37037037037037,0.888888888888889,6,39.0874574606615,37,0.9,56,0.4,0,0,0,0,0,0,0,0,0,"Ambiguous",6.13853587345852,0.000431050121442009
509.143645615092,4628.71365008166,6.35933333333333,"C21H25N4O9P","N4O9P","CHNOP",21,25,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508.136369162932,509.14319136996,0.893943357560332,0.89,509,508.57513127192,0.4248687280799,12,0.428571428571429,1.19047619047619,3,39.0873780706,35,0.9,44,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",6.13853587345852,0.000431050121442009
509.237333845139,237176.216348923,6.18298333333333,"C30H38O3P2","O3P2","CHOP",30,38,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508.230057392979,509.23689451126,0.864438993959095,0.86,509,508.668714888853,0.331285111147054,13,0.1,1.26666666666667,10,39.0945860045462,35,0.9,62,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",314.539810075168,0.0220870947284794
509.237333845139,237176.216348923,6.18298333333333,"C20H37N4O9P","N4O9P","CHNOP",20,37,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,508.230057392979,509.23709175276,0.476344080630231,0.48,509,508.668714888853,0.331285111147054,5,0.45,1.85,-4,39.0946011769692,34,0.9,42,0.9,0,0,0,0,0,0,0,0,0,"Ambiguous",314.539810075168,0.0220870947284794
511.180706227702,34757.2053501856,5.42828333333333,"C18H31N4O11P","N4O11P","CHNOP",18,31,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,510.173429775542,511.17997080596,1.44151321676767,1.44,511,510.609917284452,0.39008271554826,6,0.611111111111111,1.72222222222222,-5,39.2440534118308,34,0.9,38,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",46.0945238855972,0.00323677347958607
511.180706227702,34757.2053501856,5.42828333333333,"C24H30O12","O12","CHO",24,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,510.173429775542,511.18100287676,-0.58146708704674,0.58,511,510.609917284452,0.39008271554826,10,0.5,1.25,-2,39.2441328018923,36,0.9,50,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",46.0945238855972,0.00323677347958607
511.180913566698,22589.3483958463,6.07456666666667,"C18H31N4O11P","N4O11P","CHNOP",18,31,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,510.173637114538,511.17997080596,1.84792131434658,1.85,511,510.610124391931,0.389875608068678,6,0.611111111111111,1.72222222222222,-5,39.2440534118308,34,0.9,38,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",29.9576806794927,0.00210363874402851
511.180913566698,22589.3483958463,6.07456666666667,"C24H30O12","O12","CHO",24,30,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,510.173637114538,511.18100287676,-0.175058167311077,0.18,511,510.610124391931,0.389875608068678,10,0.5,1.25,-2,39.2441328018923,36,0.9,50,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",29.9576806794927,0.00210363874402851
514.213781262144,32403.2980871457,3.3546,"C20H35NO14","NO14","CHNO",20,35,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,513.206504809984,514.21303128826,1.46134914004034,1.46,514,513.639605560215,0.360394439785409,4,0.7,1.75,-10,39.4773657566231,35,0.9,42,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",42.9728047062934,0.00301756527439094
514.213781262144,32403.2980871457,3.3546,"C21H31N5O10","N5O10","CHNO",21,31,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,513.206504809984,514.21436870106,-1.14464432962774,1.14,514,513.639605560215,0.360394439785409,9,0.476190476190476,1.47619047619048,-1,39.4774686345308,36,0.9,44,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",42.9728047062934,0.00301756527439094
517.259437624946,28778.1246594611,8.36246666666667,"C32H36O6","O6","CHO",32,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,516.252161172786,517.25846533436,1.8833637106123,1.88,517,516.681861115913,0.318138884087375,15,0.1875,1.125,9,39.7116299140154,38,1,66,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",38.1651499633914,0.00267997008825878
517.259437624946,28778.1246594611,8.36246666666667,"C20H40N2O13","N2O13","CHNO",20,40,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,516.252161172786,517.26031583286,-1.70112201019895,1.7,517,516.681861115913,0.318138884087375,2,0.65,2,-11,39.7117722600538,35,0.9,42,1,0,0,0,0,0,0,0,0,0,"Ambiguous",38.1651499633914,0.00267997008825878
519.19983598081,29120.2229136184,5.86295,"C30H30O8","O8","CHO",30,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518.19255952865,519.20134438756,-2.91090005398802,2.91,519,518.620092805638,0.379907194361635,16,0.266666666666667,1,8,39.8610821488769,38,1,62,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",38.6188359254416,0.00271182807411561
519.19983598081,29120.2229136184,5.86295,"C23H35O11P","O11P","CHOP",23,35,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518.19255952865,519.19897490396,1.66169281020318,1.66,519,518.620092805638,0.379907194361635,7,0.478260869565217,1.52173913043478,-4,39.8608998809077,35,0.9,48,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",38.6188359254416,0.00271182807411561
523.230805863403,99530.3176782891,5.91585,"C24H35N4O7P","N4O7P","CHNOP",24,35,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,522.223529411243,523.23161244436,-1.54451286055472,1.54,523,522.646561671249,0.353438328751281,10,0.291666666666667,1.45833333333333,3,40.1711027686308,36,0.9,50,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",131.995727485567,0.00926878583678024
523.230805863403,99530.3176782891,5.91585,"C23H39O11P","O11P","CHOP",23,39,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,522.223529411243,523.23027503156,1.01648396300879,1.02,523,522.646561671249,0.353438328751281,5,0.478260869565217,1.69565217391304,-6,40.1709998907231,35,0.9,48,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",131.995727485567,0.00926878583678024
523.247884889822,20934.5983632898,6.63526666666667,"C34H34O5","O5","CHO",34,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,522.240608437662,523.24790064826,-0.0301746698453465,0.03,523,522.663621627075,0.33637837292531,18,0.147058823529412,1,13,40.1723557073923,39,1,70,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",27.7631741266244,0.00194953973155729
523.247884889822,20934.5983632898,6.63526666666667,"C28H35N4O4P","N4O4P","CHNOP",28,35,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,522.240608437662,523.24686857746,1.94606153891407,1.95,523,522.663621627075,0.33637837292531,14,0.142857142857143,1.25,10,40.1722763173308,37,0.9,58,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",27.7631741266244,0.00194953973155729
529.135481680679,47269.2254179797,3.90388333333333,"C26H24O12","O12","CHO",26,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,528.128205228519,529.13405268536,2.70577353112369,2.71,529,528.544644274757,0.455355725242725,15,0.461538461538462,0.923076923076923,3,40.6251366333231,38,0.9,54,0.4,0,0,0,0,0,0,0,0,0,"Ambiguous",62.6877914415265,0.00440195849154125
529.135481680679,47269.2254179797,3.90388333333333,"C16H35O13P3","O13P3","CHOP",16,35,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,528.128205228519,529.13632712856,-1.60083834358957,1.6,529,528.544644274757,0.455355725242725,1,0.8125,2.1875,-12,40.6253115904923,32,0.8,34,1,0,0,0,0,0,0,0,0,0,"Ambiguous",62.6877914415265,0.00440195849154125
529.154774504983,12836.2956450524,1.39568333333333,"C17H29N4O13P","N4O13P","CHNOP",17,29,13,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,528.147498052823,529.15414998676,1.1824693383882,1.18,529,528.563915556521,0.436084443478876,6,0.764705882352941,1.70588235294118,-7,40.6266825795846,35,0.9,36,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",17.0233173309573,0.00119538325654856
529.154774504983,12836.2956450524,1.39568333333333,"C23H28O14","O14","CHO",23,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,528.147498052823,529.15518205756,-0.771664315127931,0.77,529,528.563915556521,0.436084443478876,10,0.608695652173913,1.21739130434783,-4,40.6267619696462,37,0.9,48,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",17.0233173309573,0.00119538325654856
535.269628700763,426277.686702824,7.44906666666667,"C32H38O7","O7","CHO",32,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,534.262352248603,535.26903002046,1.12057362924508,1.12,535,534.671941851479,0.328058148520881,14,0.21875,1.1875,7,41.0970579667923,39,0.9,66,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",565.323558486716,0.0396972166593259
535.269628700763,426277.686702824,7.44906666666667,"C20H42N2O14","N2O14","CHNO",20,42,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,534.262352248603,535.27088051896,-2.34307768767766,2.34,535,534.671941851479,0.328058148520881,1,0.7,2.1,-13,41.0972003128308,36,0.9,42,1,0,0,0,0,0,0,0,0,0,"Ambiguous",565.323558486716,0.0396972166593259
535.270192442377,4654.46249518528,10.74735,"C32H38O7","O7","CHO",32,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,534.262915990217,535.26903002046,2.17574883469783,2.18,535,534.672504963614,0.32749503638604,14,0.21875,1.1875,7,41.0970579667923,39,0.9,66,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",6.17268363487079,0.000433447989110645
535.270192442377,4654.46249518528,10.74735,"C20H42N2O14","N2O14","CHNO",20,42,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,534.262915990217,535.27088051896,-1.28789882746183,1.29,535,534.672504963614,0.32749503638604,1,0.7,2.1,-13,41.0972003128308,36,0.9,42,1,0,0,0,0,0,0,0,0,0,"Ambiguous",6.17268363487079,0.000433447989110645
545.252172368445,23740.7664257773,9.57563333333333,"C33H36O7","O7","CHO",33,36,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,544.244895916285,545.25337995666,-2.2188324118416,2.22,545,544.643338921722,0.356661078278307,16,0.212121212121212,1.09090909090909,9,41.8650848849615,40,1,68,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",31.4846753083252,0.00221086483731331
545.252172368445,23740.7664257773,9.57563333333333,"C26H41O10P","O10P","CHOP",26,41,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,544.244895916285,545.25101047306,2.13487603403816,2.13,545,544.643338921722,0.356661078278307,7,0.384615384615385,1.57692307692308,-3,41.8649026169923,37,0.9,54,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",31.4846753083252,0.00221086483731331
549.122259965494,105761.142100551,5.71305,"C25H24O14","O14","CHO",25,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,548.114983513334,549.12388192996,-2.95916826770617,2.96,549,548.509105144386,0.490894855614101,14,0.56,0.96,0,42.1628158059846,39,0.9,52,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",140.258960454536,0.00984903292634744
549.122259965494,105761.142100551,5.71305,"C18H29O17P","O17P","CHOP",18,29,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,548.114983513334,549.12151244636,1.36379985257702,1.36,549,548.509105144386,0.490894855614101,5,0.944444444444444,1.61111111111111,-12,42.1626335380154,36,0.9,38,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",140.258960454536,0.00984903292634744
551.209654614975,33218.8938408369,4.03615,"C22H34N2O14","N2O14","CHNO",22,34,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550.202378162815,551.20828026376,2.49790126318056,2.5,551,550.594168990354,0.405831009646022,7,0.636363636363636,1.54545454545455,-7,42.3231541393538,38,0.9,46,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",44.0544364879841,0.00309351783383907
551.209654614975,33218.8938408369,4.03615,"C20H39O15P","O15P","CHOP",20,39,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,550.202378162815,551.20993352076,-0.506914902034858,0.51,551,550.594168990354,0.405831009646022,2,0.75,1.95,-13,42.3232813129692,36,0.9,42,0.9,0,0,0,0,0,0,0,0,0,"Ambiguous",44.0544364879841,0.00309351783383907
553.153956266174,21215.946608971,3.58646666666667,"C19H29N4O13P","N4O13P","CHNOP",19,29,13,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,552.146679814014,553.15414998676,-0.350849860674775,0.35,553,552.53629961696,0.463700383040418,8,0.684210526315789,1.52631578947368,-5,42.4728364257385,37,0.9,40,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",28.1362942696297,0.00197574035761378
553.153956266174,21215.946608971,3.58646666666667,"C25H28O14","O14","CHO",25,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,552.146679814014,553.15518205756,-2.22004664786366,2.22,553,552.53629961696,0.463700383040418,12,0.56,1.12,-2,42.4729158158,39,0.9,52,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",28.1362942696297,0.00197574035761378
617.09258825316,5717.82369513085,6.54448333333333,"C19H24N2O21","N2O21","CHNO",19,24,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,616.085311801,617.09443230086,-2.9931693949047,2.99,617,616.403537156267,0.596462843732525,9,1.10526315789474,1.26315789473684,-12,47.3913196806692,42,0.9,40,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",7.58289851653551,0.000532473767982314
625.211293227184,127458.524135647,4.07403333333333,"C23H37N4O14P","N4O14P","CHNOP",23,37,14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,624.204016775024,625.21166486426,-0.595377579233026,0.6,625,624.513176711788,0.486823288212122,8,0.608695652173913,1.60869565217391,-6,48.0157221855462,42,0.9,48,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",169.033727712006,0.0118696070789604
555.274544694803,52545.4818730141,5.48118333333333,"C35H38O6","O6","CHO",35,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,554.267268242643,555.27411539816,0.774530028386582,0.77,555,554.654520177604,0.345479822395532,17,0.171428571428571,1.08571428571429,11,42.6359106881538,41,1,72,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",69.6850896058284,0.00489331119936357
555.274544694803,52545.4818730141,5.48118333333333,"C23H42N2O13","N2O13","CHNO",23,42,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,554.267268242643,555.27596589666,-2.56410929955948,2.56,555,554.654520177604,0.345479822395532,4,0.565217391304348,1.82608695652174,-9,42.6360530341923,38,0.9,48,0.9,0,0,0,0,0,0,0,0,0,"Ambiguous",69.6850896058284,0.00489331119936357
559.144985937108,8091.15132357534,3.71871666666667,"C27H26O13","O13","CHO",27,26,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,558.137709484948,559.14461737146,0.660348945146017,0.66,559,558.520639650641,0.479360349359013,15,0.481481481481481,0.962962962962963,2,42.9336416091769,40,0.9,56,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",10.7303727152083,0.000753490499584327
559.144985937108,8091.15132357534,3.71871666666667,"C21H27N4O12P","N4O12P","CHNOP",21,27,12,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,558.137709484948,559.14358530066,2.50948184268445,2.51,559,558.520639650641,0.479360349359013,11,0.571428571428571,1.28571428571429,-1,42.9335622191154,38,0.9,44,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",10.7303727152083,0.000753490499584327
563.2079459759,273193.248884769,3.81571666666667,"C23H34N2O14","N2O14","CHNO",23,34,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562.20066952374,563.20828026376,-0.594605943966029,0.59,563,562.579062951957,0.42093704804256,8,0.608695652173913,1.47826086956522,-6,43.2462310624308,39,0.9,48,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",362.305099309017,0.0254411899312111
563.2079459759,273193.248884769,3.81571666666667,"C25H41O8P3","O8P3","CHOP",25,41,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562.20066952374,563.20870420846,-1.34868668958157,1.35,563,562.579062951957,0.42093704804256,7,0.32,1.64,-1,43.2462636735615,36,0.8,52,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",362.305099309017,0.0254411899312111
563.208005454008,267421.769935752,4.05378333333333,"C23H34N2O14","N2O14","CHNO",23,34,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562.200729001848,563.20828026376,-0.488810735578382,0.49,563,562.579122363652,0.42087763634845,8,0.608695652173913,1.47826086956522,-6,43.2462310624308,39,0.9,48,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",354.651043938617,0.0249037195042319
563.208005454008,267421.769935752,4.05378333333333,"C25H41O8P3","O8P3","CHOP",25,41,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562.200729001848,563.20870420846,-1.24289140141584,1.24,563,562.579122363652,0.42087763634845,7,0.32,1.64,-1,43.2462636735615,36,0.8,52,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",354.651043938617,0.0249037195042319
565.154887572647,6464593.34156932,3.89506666666667,"C20H29N4O13P","N4O13P","CHNOP",20,29,13,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,564.147611120487,565.15414998676,1.30743421151397,1.31,565,564.523830576324,0.476169423675742,9,0.65,1.45,-4,43.3959133488154,38,0.9,42,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",8573.25406894511,0.602016878902737
565.154887572647,6464593.34156932,3.89506666666667,"C26H28O14","O14","CHO",26,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,564.147611120487,565.15518205756,-0.521999751550253,0.52,565,564.523830576324,0.476169423675742,13,0.538461538461538,1.07692307692308,-1,43.3959927388769,40,0.9,54,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",8573.25406894511,0.602016878902737
575.262738710997,33147.9883751484,6.50921666666667,"C34H38O8","O8","CHO",34,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,574.255462258837,575.26394464276,-2.09999180105778,2.1,575,574.620395197794,0.37960480220579,16,0.235294117647059,1.11764705882353,8,44.1735898608154,42,1,70,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",43.9604026423723,0.00308691474453468
575.262738710997,33147.9883751484,6.50921666666667,"C27H43O11P","O11P","CHOP",27,43,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,574.255462258837,575.26157515916,2.02619202426851,2.03,575,574.620395197794,0.37960480220579,7,0.407407407407407,1.59259259259259,-4,44.1734075928462,39,0.9,56,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",43.9604026423723,0.00308691474453468
587.194594979691,46135.2788813232,7.99833333333333,"C32H31N2O7P","N2O7P","CHNOP",32,31,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,586.187318527531,587.19416430196,0.734710077955487,0.73,587,586.538928249183,0.461071750816586,19,0.21875,0.96875,12,45.0912990653692,42,0.9,66,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",61.1839672648619,0.00429635943545665
587.194594979691,46135.2788813232,7.99833333333333,"C20H35N4O14P","N4O14P","CHNOP",20,35,14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,586.187318527531,587.19601480046,-2.42212808852477,2.42,587,586.538928249183,0.461071750816586,6,0.7,1.75,-8,45.0914414114077,39,0.9,42,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",61.1839672648619,0.00429635943545665
591.202782957328,13684.5902288191,5.66896666666667,"C28H36N2O8P2","N2O8P2","CHNOP",28,36,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,590.195506505168,591.20196557376,1.38493695601466,1.38,591,590.542640648318,0.457359351682157,13,0.285714285714286,1.28571428571429,5,45.3995914708923,40,0.9,58,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",18.1483138477802,0.00127438090276173
591.202782957328,13684.5902288191,5.66896666666667,"C24H34N2O15","N2O15","CHNO",24,34,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,590.195506505168,591.20319488606,-0.697953012536482,0.7,591,590.542640648318,0.457359351682157,9,0.625,1.41666666666667,-6,45.3996860333769,41,0.9,50,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",18.1483138477802,0.00127438090276173
591.332315192075,6353.27658127192,5.09323333333333,"C36H46O7","O7","CHO",36,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,590.325038739915,591.33163027566,1.16023608984342,1.16,591,590.672028246214,0.327971753786301,14,0.194444444444444,1.27777777777778,7,45.4095656787308,43,0.9,74,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",8.42562732465716,0.000591650477636183
591.332315192075,6353.27658127192,5.09323333333333,"C30H47N4O6P","N4O6P","CHNOP",30,47,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,590.325038739915,591.33059820486,2.90854546558731,2.91,591,590.672028246214,0.327971753786301,10,0.2,1.56666666666667,4,45.4094862886692,41,0.9,62,0.8,0,0,0,0,0,0,0,0,0,"Ambiguous",8.42562732465716,0.000591650477636183
591.332315192075,6353.27658127192,5.09323333333333,"C24H50N2O14","N2O14","CHNO",24,50,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,590.325038739915,591.33348077416,-1.97447509214899,1.97,591,590.672028246214,0.327971753786301,1,0.583333333333333,2.08333333333333,-13,45.4097080247692,40,0.9,50,1,0,0,0,0,0,0,0,0,0,"Ambiguous",8.42562732465716,0.000591650477636183
593.325539917445,89669.1542787475,11.0647666666667,"C39H44O5","O5","CHO",39,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592.318263465285,593.32615096726,-1.03162413357419,1.03,593,592.663027319049,0.336972680951362,18,0.128205128205128,1.12820512820513,13,45.5629903473154,44,1,80,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",118.917989293433,0.00835046251797721
593.325539917445,89669.1542787475,11.0647666666667,"C33H45N4O4P","N4O4P","CHNOP",33,45,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592.318263465285,593.32511889646,0.710801963381468,0.71,593,592.663027319049,0.336972680951362,14,0.121212121212121,1.36363636363636,10,45.5629109572538,42,0.9,68,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",118.917989293433,0.00835046251797721
593.32578889323,4542.82821245426,12.4304,"C39H44O5","O5","CHO",39,44,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592.31851244107,593.32615096726,-0.61128264996516,0.61,593,592.663276016826,0.336723983174466,18,0.128205128205128,1.12820512820513,13,45.5629903473154,44,1,80,0.6,0,0,0,0,0,0,0,0,0,"Ambiguous",6.02463579673328,0.000423052018487695
593.32578889323,4542.82821245426,12.4304,"C33H45N4O4P","N4O4P","CHNOP",33,45,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592.31851244107,593.32511889646,1.13114271457728,1.13,593,592.663276016826,0.336723983174466,14,0.121212121212121,1.36363636363636,10,45.5629109572538,42,0.9,68,0.7,0,0,0,0,0,0,0,0,0,"Ambiguous",6.02463579673328,0.000423052018487695
595.183718980712,19860.0958293395,10.9766,"C30H31N2O9P","N2O9P","CHNOP",30,31,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,594.176442528552,595.18399354656,-0.462094806152749,0.46,595,594.519131522974,0.480868477026206,17,0.3,1.03333333333333,8,45.7059013149538,42,0.9,62,0.5,0,0,0,0,0,0,0,0,0,"Ambiguous",26.3381837622584,0.00184947641315762
595.183718980712,19860.0958293395,10.9766,"C21H41O13P3","O13P3","CHOP",21,41,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,594.176442528552,595.18327731996,0.743315824063138,0.74,595,594.519131522974,0.480868477026206,3,0.619047619047619,1.95238095238095,-10,45.7058462206,37,0.8,44,0.9,0,0,0,0,0,0,0,0,0,"Ambiguous",26.3381837622584,0.00184947641315762
