"exp_mass","abundance","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag","SNR","n_abundance","charge"
286.20170802193,25032.6063819463,6.16535,"C15H27NO4","NO4","CHNO",15,27,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,285.19443156977,286.20128481006,1.48394156104877,1.48,286,285.882132637945,0.11786736205454,3,0.266666666666667,1.8,-1,21.9380006429154,20,0.9,32,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",33.1978955490222,0.00233116775775438,1
477.16221308683,25006.3562238314,3.16946666666667,"C21H24N4O9","N4O9","CHNO",21,24,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476.15493663467,477.16160484806,1.27739675252834,1.28,477,476.629409496928,0.370590503072208,12,0.428571428571429,1.14285714285714,3,36.6272560304538,34,0.9,44,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",33.1630829532442,0.00232872320518564,1
546.486711076784,24967.9658318359,8.7354,"C35H63NO3","NO3","CHNO",35,63,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,545.479434624624,546.48807133616,-2.49369506882674,2.49,546,545.87649913311,0.12350086689014,5,0.0857142857142857,1.8,2,41.9600611449231,39,0.9,72,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",33.1121701475976,0.00232514809028701,1
466.171111534373,24889.9980077493,5.73068333333333,"C22H27NO10","NO10","CHNO",22,27,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,465.163835082213,466.17077254386,0.72875509022077,0.73,466,465.650580706654,0.349419293345932,10,0.454545454545455,1.22727272727273,0,35.7818073916692,33,0.9,46,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",33.0087703001858,0.00231788731708267,1
436.145948300736,24782.2919424093,3.24,"C18H21N5O8","N5O8","CHNO",18,21,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,435.138671848576,436.14628913746,-0.783283000172108,0.78,436,435.658943838516,0.341056161483834,11,0.444444444444444,1.16666666666667,3,33.4722317450231,31,0.9,38,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",32.8659320094942,0.00230785716269106,1
270.206276635556,24759.7948339755,7.26391666666667,"C15H27NO3","NO3","CHNO",15,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,269.199000183396,270.20637018776,-0.347520622764754,0.35,270,269.904561893154,0.0954381068461885,3,0.2,1.8,0,20.7076225950462,19,0.9,32,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",32.8360966561736,0.00230576211381667,1
641.193506498851,24745.6475722361,6.10363333333333,"C25H36O19","O19","CHO",25,36,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,640.186230046691,641.19235542426,1.79803084925715,1.8,641,640.477544101338,0.522455898662429,8,0.76,1.44,-11,49.2450060747769,44,0.9,52,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",32.8173347537827,0.00230444464651326,1
363.252700842211,24731.143414674,10.9766,"C22H34O4","O4","CHO",22,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,362.245424390051,363.25298602596,-0.787266670166254,0.79,363,362.847089631302,0.152910368698315,6,0.181818181818182,1.54545454545455,2,27.8650545826,26,0.9,46,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",32.7980995410994,0.0023030939431967,1
441.244424363894,24700.1569879014,4.89663333333333,"C18H36N2O10","N2O10","CHNO",18,36,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440.237147911734,441.24427183836,0.346462207730135,0.35,441,440.751726897755,0.24827310224515,2,0.555555555555556,2,-8,33.8643842604769,30,0.9,38,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",32.7570057714879,0.00230020832441941,1
465.189838456219,24687.5315363093,8.99108333333333,"C21H29N4O6P","N4O6P","CHNOP",21,29,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464.182562004059,465.18974763066,0.195667752808301,0.2,465,464.670403326786,0.329596673214382,10,0.285714285714286,1.38095238095238,4,35.7063439368077,32,0.9,44,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",32.740262072617,0.00229903257606826,1
579.53494411781,24684.2168329321,10.3215166666667,"C37H70O4","O4","CHO",37,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,578.52766766565,579.53468717436,0.444133383117634,0.44,579,578.887830221884,0.112169778116368,3,0.108108108108108,1.89189189189189,-1,44.5021085170923,41,0.9,76,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",32.7358661589509,0.00229872389348357,1
347.258541988241,24668.6496751216,10.4537833333333,"C22H34O3","O3","CHO",22,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346.251265536081,347.25807140366,1.35908407540929,1.36,347,346.870789997993,0.129210002006687,6,0.136363636363636,1.54545454545455,3,26.6346765347308,25,0.9,46,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",32.7152212100749,0.00229727419800185,1
501.218327376671,24653.3692758981,2.07978333333333,"C20H36O14","O14","CHO",20,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,500.211050924511,501.21778231276,1.08966787113028,1.09,501,500.658662514646,0.341337485354416,3,0.7,1.8,-11,38.4777312200462,34,0.9,42,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",32.6949565564616,0.00229585120698557,1
634.283027825296,24622.412719725,5.10206666666667,"C29H50NO8P3","NO8P3","CHNOP",29,50,8,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,633.275751373136,634.28220350296,1.30167993067141,1.3,634,633.574781730005,0.425218269994957,7,0.275862068965517,1.72413793103448,-1,48.7134559269846,41,0.8,60,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",32.6539024008251,0.00229296836991536,1
440.338077420519,24621.9390723171,8.87646666666667,"C25H45NO5","NO5","CHNO",25,45,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,439.330800968359,440.33705000656,2.33858850135206,2.34,440,439.846391989474,0.153608010526,4,0.2,1.8,-1,33.7945979657231,31,0.9,52,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",32.653274256199,0.00229292426138152,1
257.117419368276,24588.9353370567,4.12693333333333,"C16H16O3","O3","CHO",16,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,256.110142916116,257.11722082946,0.775208720149976,0.78,257,256.830319760829,0.169680239170816,9,0.1875,1,6,19.7007649521,19,1,34,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",32.6095051600376,0.00228985078024453,1
259.04416064575,24504.8602930899,1.43095,"C10H10O8","O8","CHO",10,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,258.03688419359,259.04484374956,-2.64731072031742,2.65,259,258.75490962178,0.2450903782198,6,0.8,1,-2,19.8490436382615,18,0.9,22,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",32.498006002287,0.00228202127065465,1
477.198784582745,24493.8375651357,4.37381666666667,"C20H33N2O9P","N2O9P","CHNOP",20,33,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,476.191508130585,477.19964361036,-1.80395408239206,1.8,477,476.665940156784,0.334059843216096,6,0.45,1.65,-3,36.6301820890923,32,0.9,42,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",32.4833878132856,0.0022809947763449,1
427.342621295023,24446.3046449405,10.5243166666667,"C25H46O5","O5","CHO",25,46,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426.335344842863,427.34180103106,1.92398770720192,1.92,427,426.865446706383,0.134553293617103,3,0.2,1.84,-2,32.7949634291462,30,0.9,52,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",32.4203503134862,0.00227656826121098,1
250.087054950514,24414.87812333,10.0632,"C8H17N3O2P2","N3O2P2","CHNOP",8,17,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,249.079778498354,250.08687624126,0.717477970570338,0.72,250,249.807805510782,0.192194489217712,3,0.25,2.125,1,19.1599692145462,15,0.8,18,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",32.3786728962019,0.00227364165849136,1
196.169815576215,24376.7378190183,6.46513333333333,"C12H21NO","NO","CHNO",12,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,195.162539124055,196.16959075176,1.1519857017649,1.15,196,195.950770607642,0.049229392357546,3,0.0833333333333333,1.75,2,15.0124857153538,14,0.9,26,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",32.3280917533745,0.00227008983307111,1
401.125210605488,24236.0818102915,4.61448333333333,"C22H16N4O4","N4O4","CHNO",22,16,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,400.117934153328,401.12443148136,1.94723620480568,1.95,401,400.677310611839,0.322689388160654,17,0.181818181818182,0.727272727272727,13,30.7782426945538,30,1,46,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous",32.1415557045585,0.00225699120692426,1
185.060123894237,24210.5846304457,4.51488333333333,"C12H8O2","O2","CHO",12,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184.052847442077,185.05970595196,2.27077322109703,2.27,185,184.853484106647,0.14651589335341,9,0.166666666666667,0.666666666666667,7,14.1578791922923,14,1,26,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous",32.1077416981222,0.00225461677564598,1
203.106521393707,24179.1234144669,4.31208333333333,"C13H14O2","O2","CHO",13,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,202.099244941547,203.10665614336,-0.666749909828873,0.67,203,202.879730837449,0.120269162550926,7,0.153846153846154,1.07692307692308,5,15.5461061300923,15,1,28,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",32.0660182696477,0.00225168694200459,1
673.248809040224,24000.1851528074,4.38261666666667,"C34H40O14","O14","CHO",34,40,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,672.241532588064,673.24908244036,-0.406699263114567,0.41,673,672.497053405524,0.502946594475702,15,0.411764705882353,1.17647058823529,1,51.7109081529385,48,0.9,70,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",31.8287128277109,0.00223502327143651,1
428.279126394926,23929.9537369407,11.98695,"C26H37NO4","NO4","CHNO",26,37,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,427.271849942766,428.27953512906,-0.956613766415721,0.96,428,427.800906096326,0.199093903674168,9,0.153846153846154,1.42307692307692,5,32.8670968213,31,0.9,54,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",31.7355728976282,0.0022284829531911,1
625.31622802853,23843.4480697169,10.668,"C27H48N2O14","N2O14","CHNO",27,48,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,624.30895157637,625.31783071036,-2.5671293449752,2.57,625,624.617994341998,0.382005658002299,5,0.518518518518518,1.77777777777778,-9,48.0238887890923,43,0.9,56,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",31.6208502810107,0.00222042709119982,1
287.128147340867,23747.1722626216,4.28565,"C17H18O4","O4","CHO",17,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,286.120870888707,287.12778551556,1.2645890026494,1.26,287,286.807537486462,0.192462513537805,9,0.235294117647059,1.05882352941176,5,22.0092699279538,21,1,36,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",31.493170640342,0.00221146138247864,1
145.101369603513,23719.3368799664,5.52528333333333,"C11H12","","CH",11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144.094093151353,145.10117683496,1.33779635844686,1.34,145,144.939348117938,0.0606518820616202,6,0,1.09090909090909,6,11.0841461832923,11,1,24,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",31.4562557417551,0.00220886920547636,1
481.098169839757,23701.1021572785,2.96405,"C21H20O13","O13","CHO",21,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,480.090893387597,481.09766718006,1.04700943806962,1.05,481,480.560971325382,0.439028674617987,12,0.619047619047619,0.952380952380952,-1,36.9300300559923,34,0.9,44,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",31.43207310532,0.0022071710923453,1
611.464904390865,23653.941480383,11.6052333333333,"C33H63N4O4P","N4O4P","CHNOP",33,63,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,610.457627938705,611.46596947066,-1.74472354169339,1.74,611,610.782137216049,0.217862783951205,5,0.121212121212121,1.90909090909091,1,46.9583610014231,42,0.9,68,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",31.3695292694241,0.00220277924246219,1
715.242192304516,23618.1102864049,1.73333333333333,"C27H42N2O20","N2O20","CHNO",27,42,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,714.234915852356,715.24036825276,2.55385408352213,2.55,715,714.443546482912,0.556453517087789,8,0.740740740740741,1.55555555555556,-12,54.9410070615846,49,0.9,56,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",31.3220104367092,0.00219944245352183,1
294.316138288734,23533.7759370054,7.61921666666667,"C20H39N","N","CHN",20,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,293.308861836574,294.31552670366,2.08512306753332,2.09,294,293.987502259422,0.0124977405777145,2,0,1.95,2,22.5621730962692,21,0.9,42,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",31.2101673916886,0.00219158879604839,1
623.286090857817,23339.3922810547,10.5155,"C35H42O10","O10","CHO",35,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,622.278814405657,623.28507401496,1.63406311413055,1.63,623,622.590124040586,0.409875959413853,15,0.285714285714286,1.2,5,47.8675228894461,45,0.9,72,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",30.9523784819672,0.0021734867692569,1
193.159073665252,23292.9230635396,4.04495,"C13H20O","O","CHO",13,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192.151797213092,193.15869171246,1.98776591152435,1.99,193,192.943390517995,0.0566094820052854,4,0.0769230769230769,1.53846153846154,3,14.7808780969462,14,0.9,28,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",30.8907516499157,0.00216915931170229,1
603.201779648275,23201.2712452437,7.7162,"C31H31N4O7P","N4O7P","CHNOP",31,31,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,602.194503196115,603.20031231676,2.43664049913757,2.44,603,602.528239152365,0.471760847634755,19,0.225806451612903,1,12,46.3225412203538,43,0.9,64,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",30.769204279089,0.00216062421309965,1
331.267105138817,23147.4576713998,5.90703333333333,"C19H40P2","P2",NA,19,40,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330.259828686657,331.26780070816,-2.10612760833912,2.11,331,330.897209329816,0.102790670183936,1,0,2.10526315789474,1,25.404655712,21,0.8,40,1,0,0,0,0,0,0,0,0,0,"Unambiguous",30.6978374634913,0.00215561281051694,1
465.040881955416,23130.7018933843,1.94491666666667,"C18H12N2O13","N2O13","CHNO",18,12,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,464.033605503256,465.04121493966,-0.717586484086247,0.72,465,464.521613152143,0.478386847857223,14,0.722222222222222,0.666666666666667,1,35.6949183451923,33,0.9,38,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous",30.6756161829776,0.00215405242448003,1
317.175298790874,23096.7064983464,7.83081666666667,"C19H24O4","O4","CHO",19,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,316.168022338714,317.17473570696,1.78096415144595,1.78,317,316.821138018731,0.178861981268767,8,0.210526315789474,1.26315789473684,4,24.3205737888308,23,0.9,40,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",30.630531961367,0.00215088659477715,1
259.023282855632,23059.7121766269,1.989,"C13H6O6","O6","CHO",13,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,258.016006403472,259.02371437736,-1.67246107626122,1.67,259,258.734055143989,0.26594485601089,11,0.461538461538462,0.461538461538462,5,19.8474183019385,19,1,28,0.2,0,0,0,0,0,0,0,0,0,"Unambiguous",30.5814706047662,0.00214744148927369,1
302.197722405005,23013.2134580357,2.00663333333333,"C16H23N5O","N5O","CHNO",16,23,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,301.190445952845,302.19753684516,0.616088084094396,0.62,302,301.860285728458,0.139714271541663,8,0.0625,1.4375,7,23.1684815686923,22,0.9,34,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",30.5198046487966,0.00214311128442395,1
213.091268838808,23003.8181541466,8.947,"C14H12O2","O2","CHO",14,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,212.083992386648,213.09100607956,1.23893955814769,1.24,213,212.853329224353,0.146670775646555,9,0.142857142857143,0.857142857142857,7,16.3141330482615,16,1,30,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",30.5073447270289,0.00214223634438908,1
289.248517916192,22978.5819138139,5.05535,"C15H32N2O3","N2O3","CHNO",15,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,288.241241464032,289.24856935466,-0.178456307455369,0.18,289,288.925540437061,0.0744595629391256,1,0.2,2.13333333333333,-2,22.1724071463461,20,0.9,32,1,0,0,0,0,0,0,0,0,0,"Unambiguous",30.4738767749574,0.00213988621316851,1
295.0960903858,22886.8148879307,6.00403333333333,"C18H14O4","O4","CHO",18,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,294.08881393364,295.09648538796,-1.34313901454235,1.34,295,294.766583455009,0.233416544990519,12,0.222222222222222,0.777777777777778,8,22.6222468412154,22,1,38,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",30.3521766174256,0.00213134038583036,1
161.096054945578,22851.3115957129,6.20061666666667,"C11H12O","O","CHO",11,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160.088778493418,161.09609145726,-0.228071465078391,0.23,161,160.91617365146,0.0838263485397874,6,0.0909090909090909,1.09090909090909,5,12.3145242311615,12,1,24,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",30.3050926434794,0.00212803413282381,1
406.169627827494,22816.7555672289,2.07978333333333,"C17H27NO10","NO10","CHNO",17,27,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,405.162351375334,406.17077254386,-2.82532757988698,2.83,406,405.716095192511,0.283904807488796,5,0.588235294117647,1.58823529411765,-5,31.1664227762846,28,0.9,36,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",30.2592649175648,0.00212481609399042,1
455.059969374867,22816.462313732,4.71148333333333,"C22H14O11","O11","CHO",22,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,454.052692922707,455.06088774406,-2.02260488180098,2.02,455,454.551845347746,0.448154652254232,16,0.5,0.636363636363636,5,34.9272008686077,33,0.9,46,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous",30.2588760088426,0.00212478878468485,1
285.036927018852,22802.1685686032,3.26643333333333,"C8H13O9P","O9P","CHOP",8,13,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,284.029650566692,285.03699495756,-0.23919583100811,0.24,285,284.718652239741,0.281347760259166,3,1.125,1.625,-6,21.8484398850308,18,0.8,18,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",30.2399198422114,0.00212345767607901,1
341.210503112734,22744.4129544454,9.53155,"C22H28O3","O3","CHO",22,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,340.203226660574,341.21112121226,-1.81685380132644,1.82,341,340.829504416726,0.170495583274317,9,0.136363636363636,1.27272727272727,6,26.1695265200077,25,1,46,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",30.1633251473991,0.00211807917000178,1
371.327602916147,22657.9383190324,7.53723333333333,"C21H42N2O3","N2O3","CHNO",21,42,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,370.320326463987,371.32681967366,2.11504049530174,2.12,371,370.912975197444,0.0870248025562432,2,0.142857142857143,2,-1,28.4861187093462,26,0.9,44,1,0,0,0,0,0,0,0,0,0,"Unambiguous",30.0486436847389,0.00211002619785567,1
475.212589885931,22621.868486872,4.66738333333333,"C17H34N2O13","N2O13","CHNO",17,34,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,474.205313433771,475.21336564146,-1.63590644639669,1.64,475,474.681963262712,0.318036737287912,2,0.764705882352941,2,-11,36.4773914761,32,0.9,36,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",30.0008083733749,0.00210666718567464,1
189.091539459822,22597.6500400839,4.01851666666667,"C12H12O2","O2","CHO",12,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188.084263007662,189.09100607956,2.83585800009276,2.84,189,188.880398157596,0.119601842404222,7,0.166666666666667,1,5,14.4679792021077,14,1,26,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",29.9686902049923,0.00210441183673359,1
437.159060888722,22557.9072157824,8.06886666666667,"C25H24O7","O7","CHO",25,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436.151784436562,437.15947957386,-0.959952826998252,0.96,437,436.670925175936,0.329074824064492,14,0.28,0.96,7,33.5501694709,32,1,52,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",29.9159838223706,0.00210071077623673,1
321.112930210457,22507.3563503045,9.7017,"C20H16O4","O4","CHO",20,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,320.105653758297,321.11213545176,2.48280118538559,2.48,321,320.754372643894,0.245627356106013,13,0.2,0.8,9,24.6234506922769,24,1,42,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",29.848943965376,0.00209600321419023,1
291.125569102619,22458.6271888732,5.1197,"C15H19N2O2P","N2O2P","CHNOP",15,19,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290.118292650459,291.12569080766,-0.41950143779264,0.42,291,290.800495691364,0.199504308635881,8,0.133333333333333,1.26666666666667,6,22.3168011042692,20,0.9,32,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",29.7843200270332,0.00209146529879069,1
471.344535551004,22401.6291297629,10.7561833333333,"C24H47N4O3P","N4O3P","CHNOP",24,47,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,470.337259098844,471.34585433796,-2.80391767866355,2.8,471,470.818228031812,0.1817719681884,4,0.125,1.95833333333333,1,36.1798906066,32,0.9,50,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",29.7087299912227,0.00208615734021758,1
340.35788303213,22274.5044876851,10.0720166666667,"C22H45NO","NO","CHNO",22,45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,339.35060657997,340.35739151736,1.44839809005952,1.45,340,339.977836379321,0.0221636206793505,1,0.0454545454545455,2.04545454545455,0,26.1038550050154,24,0.9,46,1,0,0,0,0,0,0,0,0,0,"Unambiguous",29.5401390532671,0.00207431882598913,1
631.26708191041,22238.6059050788,9.53155,"C33H43O10P","O10P","CHOP",33,43,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,630.25980545825,631.26666053686,0.668571192962594,0.67,631,630.562203447271,0.43779655272931,13,0.303030303030303,1.3030303030303,3,48.4814910834385,44,0.9,68,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous",29.4925308506877,0.00207097576146584,1
489.17586879881,22114.9168650177,5.19023333333333,"C25H28O10","O10","CHO",25,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,488.16859234665,489.17552356836,0.707195127273488,0.71,489,488.629650653615,0.37034934638524,12,0.4,1.12,2,37.5514036243231,35,0.9,52,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",29.3284961604979,0.00205945718853825,1
611.280937195082,22108.0527784868,3.94796666666667,"C29H42N2O12","N2O12","CHNO",29,42,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,610.273660742922,611.28105127436,-0.186931347693009,0.19,611,610.59837543968,0.401624560320101,10,0.413793103448276,1.44827586206897,-2,46.9441365247846,43,0.9,60,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous",29.3193931040995,0.00205881796875574,1
144.080857924667,22013.9969227272,2.16795,"C10H9N","N","CHN",10,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143.073581472507,144.08077574666,0.574375830664718,0.57,144,143.91997595155,0.0800240484500989,7,0,0.9,7,11.0056537918846,11,1,22,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous",29.1946575321164,0.00205005899356037,1
434.362284627185,21937.0893073373,10.4008666666667,"C27H47NO3","NO3","CHNO",27,47,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,433.355008175025,434.36287082576,-1.3526982814321,1.35,434,433.877271819758,0.122728180241893,5,0.111111111111111,1.74074074074074,2,33.3350457210462,31,0.9,56,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",29.0926637187802,0.00204289695255724,1
563.352926021988,21934.8707859654,5.79241666666667,"C27H50N2O10","N2O10","CHNO",27,50,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562.345649569828,563.35382228496,-1.59379373347764,1.59,563,562.72388111203,0.276118887969801,4,0.37037037037037,1.85185185185185,-6,43.2574266025231,39,0.9,56,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",29.0897215464928,0.00204269035219717,1
243.049336681955,21912.4257076828,1.989,"C10H10O7","O7","CHO",10,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,242.042060229795,243.04992912726,-2.44769567888025,2.45,243,242.777945621314,0.222054378685925,6,0.7,1,-1,18.6186655903923,17,0.9,22,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous",29.0599551948375,0.00204060014864368,1
630.509490466932,21848.5976101607,12.92675,"C39H67NO5","NO5","CHNO",39,67,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,629.502214014772,630.50920070836,0.460297939593022,0.46,630,629.805457937167,0.19454206283342,7,0.128205128205128,1.71794871794872,2,48.4232249427846,45,0.9,80,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous",28.9753072567722,0.00203465614102769,1
309.279292837043,21796.2152631634,11.5346833333333,"C20H36O2","O2","CHO",20,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,308.272016384883,309.27880684516,1.5765034032381,1.58,309,308.933948815688,0.0660511843117888,3,0.1,1.8,1,23.7131946456154,22,0.9,42,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous",28.9058385143769,0.00202977802180461,1
