"abundance","exp_mass","RT","formula","class","group","C","H","O","N","S","P","E","S34","N15","D","Cl","Fl","Cl37","Br","Br81","I","M","NH4","POE","NOE","Z","neutral_mass","theor_mass","err_ppm","AE_ppm","NM","KM","KMD","DBE","O_C","H_C","DBEO","max_LA","actual_LA","rule_13","max_H","H_test","C13_mass","C13_abund","C13_RT","C13_mass2","C13_abund2","C13_RT2","S34_mass","S34_abund","S34_RT","tag"
139376.430534295,409.346456992818,12.7239833333333,"C29H46O","O","CHO",29,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,410.353733444978,409.34758963754,-2.76016672848166,2.76,409,408.889377082008,0.110622917991577,7,0.0344827586206897,1.58620689655172,6,31.5657589299769,30,1,60,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
367753.488609126,409.347827678051,13.0678166666667,"C29H46O","O","CHO",29,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,410.355104130211,409.34758963754,0.580084196896149,0.58,409,408.890746236722,0.109253763277934,7,0.0344827586206897,1.58620689655172,6,31.5657589299769,30,1,60,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
31713.023342749,409.34867047133,13.4848333333333,"C29H46O","O","CHO",29,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,410.35594692349,409.34758963754,2.63389332644755,2.63,409,408.891588088931,0.108411911069425,7,0.0344827586206897,1.58620689655172,6,31.5657589299769,30,1,60,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
5652.07181443807,411.093856185534,9.6021,"C18H20O11","O11","CHO",18,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.101132637694,411.09328503114,1.3859568653095,1.39,411,410.634825113175,0.365174886824718,9,0.611111111111111,1.11111111111111,-2,31.7000431910231,29,0.9,38,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
6834.04676936332,411.093977117663,10.33915,"C18H20O11","O11","CHO",18,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.101253569823,411.09328503114,1.67940892433421,1.68,411,410.63494591027,0.365054089729597,9,0.611111111111111,1.11111111111111,-2,31.7000431910231,29,0.9,38,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
5619.93268219285,411.094330608557,9.51391666666667,"C18H20O11","O11","CHO",18,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.101607060717,411.09328503114,2.53718354673337,2.54,411,410.635299006453,0.364700993546649,9,0.611111111111111,1.11111111111111,-2,31.7000431910231,29,0.9,38,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
130202.509502459,411.094344990525,8.99108333333333,"C18H20O11","O11","CHO",18,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.101621442685,411.09328503114,2.57208253940864,2.57,411,410.635313372362,0.364686627637695,9,0.611111111111111,1.11111111111111,-2,31.7000431910231,29,0.9,38,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
9931.60515531297,411.108154746993,3.41633333333333,"C22H20O8","O8","CHO",22,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.115431199153,411.10854116424,-0.937643237177272,0.94,411,410.649107708733,0.350892291267144,13,0.363636363636364,0.909090909090909,5,31.7012167397231,30,0.9,46,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
22531.2418899339,411.143783642484,6.62646666666667,"C23H24O7","O7","CHO",23,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.151060094644,411.14492666954,-2.77332067456089,2.77,411,410.684696820681,0.31530317931913,12,0.304347826086957,1.04347826086957,5,31.7040156247462,30,0.9,48,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
110644.4343035,411.20132437023,5.3313,"C21H32O8","O8","CHO",21,32,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.20860082239,411.20244154704,-2.71022197928329,2.71,411,410.742173297936,0.257826702063767,6,0.380952380952381,1.52380952380952,-2,31.7084398460923,29,0.9,44,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
16861.340213731,413.07292505708,7.42263333333333,"C17H18O12","O12","CHO",17,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.08020150924,413.07254958964,0.906750524856346,0.91,413,412.611684138739,0.388315861260821,9,0.705882352941177,1.05882352941176,-3,31.8522943109077,29,0.9,36,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
18677.8538329763,413.072933132306,7.59013333333333,"C17H18O12","O12","CHO",17,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.080209584466,413.07254958964,0.926252105667891,0.93,413,412.611692204948,0.38830779505173,9,0.705882352941177,1.05882352941176,-3,31.8522943109077,29,0.9,36,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
11916.0531565051,413.073055383425,7.72501666666667,"C17H18O12","O12","CHO",17,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.080331835585,413.07254958964,1.22148710329805,1.22,413,412.611814319561,0.388185680439392,9,0.705882352941177,1.05882352941176,-3,31.8522943109077,29,0.9,36,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
9965.03410548085,413.073103734076,7.308,"C17H18O12","O12","CHO",17,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.080380186236,413.07254958964,1.33825330200605,1.34,413,412.611862616223,0.388137383777121,9,0.705882352941177,1.05882352941176,-3,31.8522943109077,29,0.9,36,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
7378.09271788837,413.124671882195,5.71305,"C22H22O8","O8","CHO",22,22,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.131948334355,413.12419122804,1.16063046317874,1.16,413,412.663373182887,0.336626817113029,12,0.363636363636364,1,4,31.8562667446308,30,0.9,46,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
100139.000800174,413.176317252055,3.57765,"C27H26O4","O4","CHO",27,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.183593704215,413.17583286644,1.16949493496305,1.17,413,412.714960885066,0.285039114934364,15,0.148148148148148,0.962962962962963,11,31.8602391783538,31,1,56,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
30473.7569143679,413.180466233546,5.80121666666667,"C20H30O9","O9","CHO",20,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.187742685706,413.18170610554,-2.99350238125559,2.99,413,412.719105233767,0.280894766233189,6,0.45,1.5,-3,31.8606909659769,29,0.9,42,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
4857.23453705172,413.197652269176,8.20375,"C24H30O6","O6","CHO",24,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.204928721336,413.19696223864,1.66591580185625,1.67,413,412.736272079316,0.263727920684119,10,0.25,1.25,4,31.8618645146769,30,0.9,50,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
10537.1459690046,413.305299841511,10.8619833333333,"C27H42O3","O3","CHO",27,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.312576293671,413.30611875454,-1.97655846294861,1.98,413,412.84379945141,0.15620054859005,7,0.111111111111111,1.55555555555556,4,31.8702611697462,30,0.9,56,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
10073.6281851029,413.305590180137,11.0736,"C27H42O3","O3","CHO",27,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.312866632297,413.30611875454,-1.27578563332043,1.28,413,412.844089465841,0.15591053415875,7,0.111111111111111,1.55555555555556,4,31.8702611697462,30,0.9,56,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
5707.2820075316,413.379073973775,7.14048333333333,"C29H50O","O","CHO",29,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.386350425935,413.37888976514,0.444533549120851,0.44,413,412.917491206819,0.082508793181205,5,0.0344827586206897,1.72413793103448,4,31.8758589397923,30,0.9,60,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
46210.7158058612,415.102616208725,4.17101666666667,"C21H20O9","O9","CHO",21,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,416.109892660885,415.10345578654,-2.01768290010433,2.02,415,414.639108919112,0.360891080888166,12,0.428571428571429,0.952380952380952,3,32.0085178645154,30,0.9,44,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
6266.16693070393,415.12429505031,8.91173333333333,"C18H24O11","O11","CHO",18,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,416.13157150247,415.12458515874,-0.697155538854394,0.7,415,414.660763553909,0.33923644609132,7,0.611111111111111,1.33333333333333,-4,32.0101432008385,29,0.9,38,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
6478.10081319865,415.175614624927,8.14203333333333,"C23H28O7","O7","CHO",23,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,416.182891077087,415.17622679714,-1.47092114093787,1.47,415,414.71202582463,0.287974175369868,10,0.304347826086957,1.21739130434783,3,32.0141156345615,30,0.9,48,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
8583.83090344648,415.213024165451,5.88058333333333,"C24H32O6","O6","CHO",24,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,416.220300617611,415.21261230244,0.989531289969183,0.99,415,414.749393593327,0.250606406673,9,0.25,1.33333333333333,3,32.0169145195846,30,0.9,50,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
47766.473254223,415.35719870109,11.5876,"C28H48O2","O2","CHO",28,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,416.36447515325,415.35815432364,-2.29515870598087,2.3,415,414.893407142392,0.106592857608462,5,0.0714285714285714,1.71428571428571,3,32.0281100596769,30,0.9,58,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
17021.0900378863,417.120138118134,5.25195,"C21H22O9","O9","CHO",21,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,418.127414570294,417.11910585034,2.46878764234465,2.47,417,416.654378045533,0.345621954466935,11,0.428571428571429,1.04761904761905,2,32.1635678694231,30,0.9,44,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
153952.887260594,417.155976269023,4.879,"C22H26O8","O8","CHO",22,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,418.163252721183,417.15549135564,1.15962696334105,1.16,417,416.690176179223,0.30982382077741,10,0.363636363636364,1.18181818181818,2,32.1663667544462,30,0.9,46,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
14069.3246114773,421.097688125837,4.22391666666667,"C16H22O13","O13","CHO",16,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,422.104964577997,421.09876433954,-2.54963526451658,2.55,421,420.627486685364,0.372513314636308,6,0.8125,1.375,-7,32.4696954455154,29,0.9,34,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
243416.243133154,423.180547366433,7.42263333333333,"C25H28O6","O6","CHO",25,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.187823818593,423.18131217484,-1.8029947208275,1.8,423,422.708020186724,0.291979813275759,12,0.24,1.12,6,32.6298914328462,31,1,52,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
6503.13259915812,423.180970474406,10.7209,"C25H28O6","O6","CHO",25,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.188246926566,423.18131217484,-0.80553960760075,0.81,423,422.708442822251,0.291557177748871,12,0.24,1.12,6,32.6298914328462,31,1,52,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
19749.9230147853,423.181072116669,9.71051666666667,"C25H28O6","O6","CHO",25,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.188348568829,423.18131217484,-0.565923538037236,0.57,423,422.708544351019,0.291455648980559,12,0.24,1.12,6,32.6298914328462,31,1,52,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
9227.53423861995,423.181262612102,9.48746666666667,"C25H28O6","O6","CHO",25,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.188539064262,423.18131217484,-0.116841294492768,0.12,423,422.708734633744,0.291265366256482,12,0.24,1.12,6,32.6298914328462,31,1,52,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
5425.77642762413,423.181981894113,8.24783333333333,"C25H28O6","O6","CHO",25,28,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.189258346273,423.18131217484,1.57882185796638,1.58,423,422.709453112598,0.290546887402172,12,0.24,1.12,6,32.6298914328462,31,1,52,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
39298.7891947859,423.234082175534,5.8894,"C30H32O2","O2","CHO",30,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,424.241358627694,423.23295381324,2.65971780232698,2.66,423,422.761495218379,0.238504781620861,15,0.0666666666666667,1.06666666666667,13,32.6338638665692,32,1,62,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
9574.26342569914,425.108746045071,3.58646666666667,"C19H22O11","O11","CHO",19,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426.116022497231,425.10893509494,-0.443658203428341,0.44,425,424.634065821492,0.365934178508098,9,0.578947368421053,1.15789473684211,-2,32.7781701190077,30,0.9,40,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
17556.1947991869,575.192385162396,7.35208333333333,"C32H32O10","O10","CHO",32,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,576.199661614556,575.19227079164,0.198491536254443,0.2,575,574.550120206594,0.449879793406353,17,0.3125,1,7,44.3230420956769,42,0.9,66,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
9667.03645011761,425.140011854616,7.16691666666667,"C27H22O5","O5","CHO",27,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426.147288306776,425.13944736114,1.32464406440964,1.32,425,424.665296719355,0.334703280645329,17,0.185185185185185,0.814814814814815,12,32.7805172164077,32,1,56,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
19366.9571565269,425.144500436076,5.26076666666667,"C20H26O10","O10","CHO",20,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426.151776888236,425.14532060024,-1.92458229315844,1.92,425,424.669780288825,0.330219711175459,8,0.5,1.3,-2,32.7809690040308,30,0.9,42,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
700231.120375165,425.195951484922,8.95581666666667,"C25H30O6","O6","CHO",25,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426.203227937082,425.19696223864,-2.3715299457986,2.37,425,424.72117388697,0.278826113030277,11,0.24,1.2,5,32.7849414377539,31,0.9,52,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
278863.906133748,425.196214728325,7.9807,"C25H30O6","O6","CHO",25,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426.203491180485,425.19696223864,-1.75388125740666,1.75,425,424.721436836433,0.278563163567185,11,0.24,1.2,5,32.7849414377539,31,0.9,52,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
387290.693676176,425.196367844,9.79868333333333,"C25H30O6","O6","CHO",25,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426.20364429616,425.19696223864,-1.39462589767287,1.39,425,424.721589781137,0.278410218862518,11,0.24,1.2,5,32.7849414377539,31,0.9,52,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
146085.490190906,425.19687403866,10.2245333333333,"C25H30O6","O6","CHO",25,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,426.20415049082,425.19696223864,-0.206943034082868,0.21,425,424.722095410576,0.277904589423997,11,0.24,1.2,5,32.7849414377539,31,0.9,52,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
18716.1335909646,427.103753684797,3.90388333333333,"C22H20O9","O9","CHO",22,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.111030136957,427.10345578654,0.695843451956592,0.7,427,426.626845817865,0.373154182135124,13,0.409090909090909,0.909090909090909,4,32.9315947875923,31,0.9,46,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
73192.6016224767,427.138973193042,6.11245,"C23H24O8","O8","CHO",23,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.146249645202,427.13984129184,-2.02757538751381,2.03,427,426.662025999692,0.337974000307725,12,0.347826086956522,1.04347826086957,4,32.9343936726154,31,0.9,48,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
5237.27606177636,427.17589269018,6.35933333333333,"C24H28O7","O7","CHO",24,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.18316914234,427.17622679714,-0.780289801362672,0.78,427,426.69890427219,0.301095727810036,11,0.291666666666667,1.16666666666667,4,32.9371925576385,31,0.9,50,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
25511.7028492888,427.320503911191,7.308,"C28H44O3","O3","CHO",28,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.327780363351,427.32176881834,-2.95312890497125,2.95,427,426.84335401902,0.156645980980272,7,0.107142857142857,1.57142857142857,4,32.9483880977308,31,0.9,58,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
24446.3046449405,427.342578118463,10.5243166666667,"C25H48O5","O5","CHO",25,48,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.349854570623,427.34289819054,-0.747221164132513,0.75,427,426.865403578035,0.134596421965341,2,0.2,1.92,-3,32.9500134340538,30,0.9,52,0.9,0,0,0,0,0,0,0,0,0,"Unambiguous"
264493.089011509,427.357564170047,11.71365,"C29H48O2","O2","CHO",29,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.364840622207,427.35815432364,-1.37768914963255,1.38,427,426.88037289606,0.119627103940388,6,0.0689655172413793,1.6551724137931,4,32.9511869827538,31,0.9,60,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
27323.816166132,427.35825444742,13.0413666666667,"C29H48O2","O2","CHO",29,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,428.36553089958,427.35815432364,0.233734445852011,0.23,427,426.881062402663,0.118937597337265,6,0.0689655172413793,1.6551724137931,4,32.9511869827538,31,0.9,60,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
68063.6133376997,429.118721876402,6.03046666666667,"C22H22O9","O9","CHO",22,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.125998328562,429.11910585034,-0.892701067741776,0.89,429,428.639564077986,0.360435922013778,12,0.409090909090909,1,3,33.0866447925,31,0.9,46,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
22830.0955915682,429.118753138245,5.93348333333333,"C22H22O9","O9","CHO",22,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.126029590405,429.11910585034,-0.820020344538682,0.82,429,428.639595304922,0.360404695078046,12,0.409090909090909,1,3,33.0866447925,31,0.9,46,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
20187.3759747641,429.119605945706,0.9875,"C22H22O9","O9","CHO",22,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.126882397866,429.11910585034,1.16266940404548,1.16,429,428.640447160131,0.35955283986948,12,0.409090909090909,1,3,33.0866447925,31,0.9,46,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
9768.58923878477,429.177212238907,5.25195,"C20H30O10","O10","CHO",20,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.184488691067,429.17662072784,1.37501719028328,1.38,429,428.69798912963,0.302010870370111,6,0.5,1.5,-4,33.0910690138462,30,0.9,42,0.7,0,0,0,0,0,0,0,0,0,"Unambiguous"
60807.2676830928,429.300849582325,9.4522,"C27H42O4","O4","CHO",27,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.308126034485,429.30103337684,-0.427123040189393,0.43,429,428.821488418486,0.178511581514272,7,0.148148148148148,1.55555555555556,3,33.1006392176154,31,0.9,56,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
380451.136651464,429.372579790944,13.4231166666667,"C29H50O2","O2","CHO",29,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,430.379856243104,429.37380438744,-2.84538525267286,2.85,429,428.893138532513,0.106861467487022,5,0.0689655172413793,1.72413793103448,3,33.1062369876615,31,0.9,60,0.8,0,0,0,0,0,0,0,0,0,"Unambiguous"
10925.3574476134,431.149875360042,3.48686666666667,"C26H24O6","O6","CHO",26,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.157151812202,431.15001204724,-0.316290491597319,0.32,431,430.668449557501,0.331550442499065,15,0.230769230769231,0.923076923076923,9,33.2428683461077,32,1,54,0.4,0,0,0,0,0,0,0,0,0,"Unambiguous"
32017.7769799587,431.17095727171,4.66738333333333,"C23H28O8","O8","CHO",23,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.17823372387,431.17114141944,-0.426092097289809,0.43,431,430.689507928918,0.310492071082024,10,0.347826086956522,1.21739130434783,2,33.2444936824308,31,0.9,48,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
11313.9209673388,431.17162707702,3.33696666666667,"C23H28O8","O8","CHO",23,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,432.17890352918,431.17114141944,1.12374198745108,1.12,431,430.690176986317,0.309823013682603,10,0.347826086956522,1.21739130434783,2,33.2444936824308,31,0.9,48,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
5609.27248937965,433.040785384095,2.12386666666667,"C19H14O12","O12","CHO",19,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,434.048061836255,433.04124946204,-1.06918561751495,1.07,433,432.557248174528,0.442751825471532,13,0.631578947368421,0.736842105263158,1,33.3883481472462,31,0.9,40,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
150592.748770203,433.112783421204,4.57921666666667,"C21H22O10","O10","CHO",21,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,434.120059873364,433.11402047264,-2.84956064059455,2.85,433,432.629165817986,0.370834182013937,11,0.476190476190476,1.04761904761905,1,33.3939459172923,31,0.9,44,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
1128510.38216808,433.113196143114,4.17983333333333,"C21H22O10","O10","CHO",21,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,434.120472595274,433.11402047264,-1.89884969257088,1.9,433,432.629578079047,0.370421920952936,11,0.476190476190476,1.04761904761905,1,33.3939459172923,31,0.9,44,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
62209.4104298546,433.149224227725,3.63936666666667,"C22H26O9","O9","CHO",22,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,434.156500679885,433.15040597794,-2.72194522755894,2.72,433,432.665565934377,0.3344340656231,10,0.409090909090909,1.18181818181818,1,33.3967448023154,31,0.9,46,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
8979.41479828796,433.187175750421,4.94071666666667,"C23H30O8","O8","CHO",23,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,434.194452202581,433.18679148324,0.885011724582529,0.89,433,432.703475080064,0.296524919936417,9,0.347826086956522,1.30434782608696,1,33.3995436873385,31,0.9,48,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
9278.52590031741,435.216712597383,8.21256666666667,"C27H32O5","O5","CHO",27,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,436.223989049543,435.21769768014,-2.25820400003638,2.26,435,434.730745728051,0.269254271948739,12,0.185185185185185,1.18518518518519,7,33.5557672409462,32,1,56,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
86909.5847176298,437.144175677493,4.96718333333333,"C21H26O10","O10","CHO",21,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,438.151452129653,437.14532060024,-2.61307532223121,2.61,437,436.656056585667,0.343943414333125,9,0.476190476190476,1.23809523809524,-1,33.7040459271077,31,0.9,44,0.6,0,0,0,0,0,0,0,0,0,"Unambiguous"
8735.28282343848,437.159529304929,8.26546666666667,"C25H26O7","O7","CHO",25,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,438.166805757089,437.16057673334,-2.39047868817341,2.39,437,436.671393069105,0.328606930894694,13,0.28,1.04,6,33.7052194758077,32,0.9,52,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
7304.86417519483,439.06770836195,5.51645,"C22H16O10","O10","CHO",22,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440.07498481411,439.06707028124,1.44993633353477,1.45,439,438.577441436344,0.422558563655627,15,0.454545454545455,0.727272727272727,5,33.8518728256462,32,0.9,46,0.3,0,0,0,0,0,0,0,0,0,"Unambiguous"
146688.783452502,439.227430890754,5.15496666666667,"C30H32O3","O3","CHO",30,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440.234707342914,439.22786843554,-0.993889801600779,0.99,439,438.736985617546,0.263014382454173,15,0.1,1.06666666666667,12,33.8642419144385,33,1,62,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
16912.7116380185,439.22747876855,11.19965,"C30H32O3","O3","CHO",30,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440.23475522071,439.22786843554,-0.885134545497662,0.89,439,438.737033441881,0.26296655811899,15,0.1,1.06666666666667,12,33.8642419144385,33,1,62,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
61823.3888971682,439.228219619442,4.63211666666667,"C30H32O3","O3","CHO",30,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440.235496071602,439.22786843554,0.797718278389199,0.8,439,438.737773465532,0.262226534467743,15,0.1,1.06666666666667,12,33.8642419144385,33,1,62,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
14763.4139328002,439.229171113992,3.92151666666667,"C30H32O3","O3","CHO",30,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,440.236447566152,439.22786843554,2.95904271266625,2.96,439,438.738723897635,0.261276102365059,15,0.1,1.06666666666667,12,33.8642419144385,33,1,62,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
4958.28791139412,441.119322961765,4.69385,"C23H22O9","O9","CHO",23,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,442.126599413925,441.11910585034,0.491061667283638,0.49,441,440.626765184969,0.373234815031083,13,0.391304347826087,0.956521739130435,4,34.0097217155769,32,0.9,48,0.5,0,0,0,0,0,0,0,0,0,"Unambiguous"
