"exp_mass","abundance","RT","SNR","n_abundance","tag"
195.111567012525,26232.8338661585,2.00663333333333,34.7896205994619,0.00244293924373053,"Unassigned"
195.136764864006,5857.23866190145,5.80121666666667,7.76778871271415,0.000545456821785229,"Unassigned"
195.137320390903,19526.9180018208,7.03205,25.8963279463497,0.00181844914427241,"Unassigned"
195.140075094782,12388.1312583087,6.50921666666667,16.4289679342984,0.00115364783544977,"Unassigned"
195.173426072359,11094.636066574,9.69288333333333,14.7135525431412,0.00103319077078083,"Unassigned"
195.189561054797,14626.0078611242,6.56211666666667,19.3968088605812,0.00136205065626346,"Unassigned"
197.027169182866,20501.0952307322,3.4516,27.1882682820137,0.00190916964343763,"Unassigned"
197.096723434745,116500.207979949,5.31366666666667,154.500960744824,0.0108491111341248,"Unassigned"
197.133541825764,7427.26698558528,7.69856666666667,9.84993850979851,0.000691666103834762,"Unassigned"
197.136288114844,5768.22267187482,8.58288333333333,7.64973694079686,0.000537167185352312,"Unassigned"
197.14069089744,14419.3647150632,7.08495,19.1227615850326,0.00134280696137575,"Unassigned"
197.987327314827,16424.975808079,6.6,21.7825752121872,0.00152957999824198,"Unassigned"
198.183993441228,14633.4150432605,6.45631666666667,19.4066321628424,0.00136274045196066,"Unassigned"
198.939784390234,18335.3044093931,1.34278333333333,24.3160265197775,0.00170747982913259,"Unassigned"
199.074689577323,5554.15906977737,6.1918,7.36584875932472,0.000517232458632116,"Unassigned"
199.076409121989,36597.8309530849,3.73636666666667,48.5355360430039,0.00340818220123923,"Unassigned"
199.131508705085,36428.1264044125,4.15338333333333,48.3104762232208,0.00339237842251267,"Unassigned"
199.131767793205,22345.5485933695,10.3567833333333,29.6343567613195,0.00208093482617796,"Unassigned"
199.148892957205,40273.9597640184,7.19338333333333,53.4107671087605,0.00375052262023693,"Unassigned"
199.149310627548,68031.4822033607,6.88215,90.2224085567525,0.00633544887036189,"Unassigned"
199.149318610039,76973.5163669287,8.49471666666667,102.081210298309,0.00716817804817063,"Unassigned"
199.150261602624,20282.3277595206,7.76028333333333,26.8981418945336,0.00188879686772452,"Unassigned"
201.055618995516,13986.7693392307,3.49566666666667,18.5490595948061,0.00130252140832916,"Unassigned"
201.125594536931,84015.5277682158,3.77165,111.420228193128,0.00782396712893765,"Unassigned"
201.126745188806,190501.384743009,4.31208333333333,252.640295466939,0.0177404893100044,"Unassigned"
201.23501262673,26640.3939887105,7.5196,35.3301211838592,0.00248089338252628,"Unassigned"
201.343176412667,7258.08079332242,7.51078333333333,9.62556612709968,0.000675910597179056,"Unassigned"
201.976910647525,22433.2441728543,9.6488,29.7506574230815,0.00208910149904747,"Unassigned"
202.215830720187,28706.0374486196,6.0481,38.0695489037406,0.00267325694864016,"Unassigned"
202.215975865418,26986.9064288351,5.62488333333333,35.789661178144,0.00251316244056019,"Unassigned"
202.216303678613,18416.2191162598,6.21825,24.4233344822787,0.00171501503153611,"Unassigned"
202.21655470523,16916.1054073961,5.49881666666667,22.433904478121,0.00157531656555494,"Unassigned"
202.217132240606,4854.81514344032,5.81005,6.43838853943629,0.000452105879809941,"Unassigned"
202.590911315412,6090.43217039647,8.91173333333333,8.07704671084698,0.000567173025844319,"Unassigned"
203.107309750921,11978.3101516369,8.336,15.8854688641062,0.00111548314193989,"Unassigned"
203.180156787167,130592.325772224,7.9807,173.189731997579,0.0121614431436083,"Unassigned"
203.325163742125,28002.5550657796,6.73226666666667,37.1366003202106,0.00260774497501652,"Unassigned"
203.325477396001,5286.66752767299,8.91173333333333,7.01110518450334,0.000492322241577153,"Unassigned"
203.325718995558,9157.20916477797,8.21256666666667,12.1441638451238,0.000852767403850481,"Unassigned"
203.435043618833,7982.62529029485,6.73226666666667,10.5864469944015,0.00074338398547228,"Unassigned"
203.562991917363,4614.49573668565,1.07828333333333,6.11968027382004,0.000429726074685327,"Unassigned"
205.087026139545,84240.3384112955,10.28625,111.718368951361,0.00784490267654908,"Unassigned"
205.087110440219,236893.514845592,9.22295,314.164895260628,0.0220607680799644,"Unassigned"
205.095593154846,148074.308498709,2.17676666666667,196.374095131345,0.0137894571766573,"Unassigned"
205.614576585999,4916.35315589371,7.62803333333333,6.5199993984316,0.000457836622678614,"Unassigned"
206.887350924819,14123.8906160543,1.9361,18.7309079311752,0.00131529086167956,"Unassigned"
206.887381052975,8102.28399187826,1.41331666666667,10.7451367055761,0.000754527232116671,"Unassigned"
207.100897074989,7260.9733779382,5.11086666666667,9.62940223271634,0.000676179969848046,"Unassigned"
207.137332193496,110003.368655004,6.05693333333333,145.884942499762,0.0102440913399197,"Unassigned"
207.180429919763,43523.5464999309,8.34483333333333,57.7203239879081,0.00405314120134676,"Unassigned"
207.184406740189,25131.1544874262,5.28721666666667,33.328588680307,0.00234034507483345,"Unassigned"
207.184721502773,57798.2922321268,6.82925,76.6512938827594,0.00538248048361329,"Unassigned"
207.187125199643,30081.4228942656,3.5045,39.8935660143652,0.00280134006377622,"Unassigned"
207.187383398614,24852.3509667744,4.72028333333333,32.9588433163574,0.00231438142693457,"Unassigned"
207.985467315862,9689.43036197721,1.989,12.8499882185034,0.000902330636538832,"Unassigned"
209.108232320426,4729.38757019117,7.96306666666667,6.27204823063426,0.000440425405542481,"Unassigned"
209.125504061858,14365.0115956473,6.3417,19.0506792315772,0.00133774531347611,"Unassigned"
209.127787179675,46100.0262640968,5.68661666666667,61.1372157326141,0.00429307652662164,"Unassigned"
211.112978459119,9238.54086429876,5.66015,12.2520248175019,0.000860341438799674,"Unassigned"
211.131829562712,43279.0568112315,6.71463333333333,57.3960851521906,0.00403037303766843,"Unassigned"
211.181141631438,5761.46821965725,3.4516,7.64077927990497,0.000536538175292766,"Unassigned"
211.181580865356,7340.2003934626,4.65856666666667,9.73447200235634,0.000683558005571357,"Unassigned"
212.11885589728,9618.39141128524,4.01851666666667,12.7557773469305,0.000895715116409963,"Unassigned"
213.091688726909,82893.934521804,4.268,109.932786778728,0.00771951847611035,"Unassigned"
213.092303584529,41660.7941009778,4.91426666666667,55.2499675803254,0.00387967191625263,"Unassigned"
213.092495005892,58412.933737263,3.73636666666667,77.466422925907,0.00543971912818306,"Unassigned"
213.092755938876,75531.19807264,4.02731666666667,100.168427771725,0.00703386179469052,"Unassigned"
213.096980826408,110011.885116983,3.5133,145.896236913572,0.0102448844375809,"Unassigned"
213.122624950328,6262.56046423852,7.93663333333333,8.30532086787287,0.000583202516448671,"Unassigned"
213.128287089523,21361.9655068835,5.91585,28.3299425077364,0.00198933840416326,"Unassigned"
213.128392237095,4963.34246902346,8.2302,6.58231597407699,0.000462212514267997,"Unassigned"
213.129485020716,9916.57499231091,6.30643333333333,13.1512242782762,0.000923483537299612,"Unassigned"
213.129863353547,16250.6024678424,7.5725,21.5513237057566,0.00151334143712815,"Unassigned"
213.145931138584,30917.1287154943,4.38261666666667,41.0018674888321,0.00287916537831562,"Unassigned"
213.146681636526,7391.12408047905,3.84216666666667,9.80200629010683,0.000688300286717292,"Unassigned"
213.146820581271,32445.0391756622,4.10048333333333,43.0281611592145,0.00302145242374481,"Unassigned"
213.146874993946,25596.4705380361,7.40498333333333,33.9456843758064,0.00238367774893844,"Unassigned"
213.147753560164,32671.8544878674,5.85411666666667,43.3289604818506,0.00304257465667215,"Unassigned"
213.149642394736,10060.3009214098,8.46826666666667,13.3418316129304,0.000936868050552305,"Unassigned"
213.15047471373,27086.1735779417,5.51645,35.9213078951182,0.00252240671875762,"Unassigned"
213.160827581317,23254.9643683822,4.96718333333333,30.840411354631,0.00216562439868016,"Unassigned"
214.918638436061,8122.48189168569,4.76438333333333,10.771922880291,0.000756408166610148,"Unassigned"
215.144422467684,244511.150927825,7.83081666666667,324.267298627256,0.022770162353747,"Unassigned"
215.256180970906,17115.5730089528,8.20375,22.6984356460248,0.00159389203605812,"Unassigned"
215.257272034069,34413.5288780698,4.12693333333333,45.6387449127698,0.00320476852178539,"Unassigned"
215.290662888686,18589.0017625515,5.31366666666667,24.6524764324518,0.00173110545887672,"Unassigned"
215.294801714101,6488.93824388389,7.83081666666667,8.60553994089383,0.000604284004046459,"Unassigned"
215.295039442927,9642.8703120678,4.12693333333333,12.7882409257898,0.000897994720194678,"Unassigned"
216.925067820442,7694.75519665345,13.4760166666667,10.2046776670458,0.000716576010686141,"Unassigned"
217.082815536499,498842.424262745,1.05183333333333,661.557907451426,0.0464548260735656,"Unassigned"
217.0869884019,53849.9997901331,3.72753333333333,71.4151231825789,0.00501479475810294,"Unassigned"
217.087014372206,75014.3623584545,4.18865,99.4830074126244,0.00698573133897281,"Unassigned"
217.087169481375,54611.6602926659,4.00968333333333,72.4252267819043,0.00508572458373788,"Unassigned"
217.159506984374,967360.319051872,8.49471666666667,1282.89984431321,0.090085672722082,"Unassigned"
217.195775546993,4916.56092966746,9.89568333333333,6.52027494512992,0.00045785597166349,"Unassigned"
217.310459715091,22309.7066686704,8.50353333333333,29.5868236976712,0.00207759703793652,"Unassigned"
217.423383623505,4888.65177676785,8.49471666666667,6.48326221346762,0.000455256924788661,"Unassigned"
218.211547813065,1551770.45793938,4.64093333333333,2057.93646864848,0.144509013715526,"Unassigned"
218.211594753496,299736.881030957,5.36656666666667,397.506896278762,0.0279130723428449,"Unassigned"
218.211944527437,855211.903416789,5.28721666666667,1134.17017024591,0.0796418233432857,"Unassigned"
218.361807230203,8895.75875010487,5.36656666666667,11.7974319297518,0.000828419768305147,"Unassigned"
218.36192293535,60026.6213977392,4.64093333333333,79.6064731301826,0.00558999419693904,"Unassigned"
218.362051839212,31470.7679971371,3.85098333333333,41.7360962288752,0.00293072317549821,"Unassigned"
218.401721642404,5914.04316480411,4.63211666666667,7.84312205696538,0.000550746755387887,"Unassigned"
218.475328260952,22771.5868355375,4.64093333333333,30.1993627717836,0.00212060974450483,"Unassigned"
219.102279446372,174189.872939576,3.87743333333333,231.008194644727,0.0162214756756983,"Unassigned"
219.137237738108,6894.69806326772,5.11086666666667,9.1436529881876,0.000642070489157415,"Unassigned"
219.137267257579,9912.18823814099,4.64093333333333,13.1454066257109,0.000923075019715542,"Unassigned"
219.138652276012,13248.2117474501,9.08808333333333,17.5695947554376,0.0012337430470617,"Unassigned"
219.138702212007,8988.94050082521,3.77165,11.9210082757499,0.000837097342249146,"Unassigned"
219.138710391353,7044.64271577195,9.68406666666667,9.34250750760991,0.000656034122589435,"Unassigned"
219.139482804845,27841.561589331,9.5051,36.9230930036465,0.00259275241707911,"Unassigned"
219.17502650304,135307.69373555,6.12126666666667,179.443187619947,0.0126005629697396,"Unassigned"
219.175034780785,250909.507957513,5.18141666666667,332.752711017638,0.0233660109594666,"Unassigned"
219.175182094335,152560.92232303,6.94388333333333,202.324180185853,0.0142072742161285,"Unassigned"
219.175192541508,503662.725558129,8.92055,667.950524204046,0.0469037178426051,"Unassigned"
219.175226716963,68566.9742463884,8.54761666666667,90.9325706805251,0.00638531670138968,"Unassigned"
219.17522781,503005.303278572,7.14928333333333,667.078659890945,0.0468424952276704,"Unassigned"
219.175260680303,347104.390528931,7.5725,460.325030704634,0.0323241835640255,"Unassigned"
219.175315250472,229097.948909109,7.42263333333333,303.826523787991,0.021334804043807,"Unassigned"
219.326609969103,9941.64496832358,5.52528333333333,13.1844717329114,0.000925818185113615,"Unassigned"
220.217213054455,17198.9970562069,4.64093333333333,22.80907146096,0.0016016609214156,"Unassigned"
221.046455046954,7808.17197004984,5.23431666666667,10.3550894195926,0.000727137976200082,"Unassigned"
221.118083708416,4535.97629754752,3.77165,6.01554888217416,0.000422413932190737,"Unassigned"
221.190804024299,53162.2433112887,5.8894,70.5030300749148,0.0049507472632394,"Unassigned"
221.342497566854,5902.48048189366,6.03046666666667,7.82778778718657,0.000549669977637192,"Unassigned"
222.021073324035,11689.5677009688,1.39568333333333,15.5025426289555,0.00108859392868649,"Unassigned"
222.126091812614,63619.7152514627,4.64093333333333,84.3715843868264,0.00592460196468737,"Unassigned"
222.126755961069,30731.7232534045,4.91426666666667,40.7559853353415,0.00286189944808284,"Unassigned"
223.062188815062,12369.6911299505,5.8894,16.4045128917109,0.00115193059386407,"Unassigned"
223.062240724749,47115.1759509923,5.50765,62.4834931740429,0.00438761259622931,"Unassigned"
223.065760961586,134290.869328285,6.6529,178.094689187581,0.0125058709413768,"Unassigned"
223.133924409646,7235.31518515787,3.8598,9.59537469315848,0.000673790544199789,"Unassigned"
223.137256790557,36108.8167769351,6.1389,47.8870122219478,0.00336264263324013,"Unassigned"
223.138023497498,26310.8921156921,4.36498333333333,34.8931403678479,0.00245020843782734,"Unassigned"
223.153909056998,8042.41408239595,9.1436,10.6657380616156,0.000748951831756224,"Unassigned"
223.169982183837,71562.2288760901,7.65448333333333,94.9048358463001,0.00666425054121792,"Unassigned"
223.193064475104,26915.1022138102,3.9127,35.6944354236219,0.00250647565499808,"Unassigned"
223.259435314565,11328.8177321536,4.55896666666667,15.0241210215004,0.00105499899721666,"Unassigned"
223.988816834984,38601.3663923241,1.02276666666667,51.1925969668954,0.00359476194232608,"Unassigned"
223.989220729084,47684.3002104583,1.90083333333333,63.2382578770022,0.00444061243586167,"Unassigned"
223.989238195351,77685.7277739289,2.00663333333333,103.025735192667,0.00723450291436199,"Unassigned"
225.09296492291,355857.99861011,4.12693333333333,471.933944387935,0.0331393655155773,"Unassigned"
225.108958388225,21628.37003796,6.53566666666667,28.6832445036021,0.00201414739304318,"Unassigned"
225.149503965406,22862.177795546,6.09481666666667,30.3195032470566,0.00212904605041296,"Unassigned"
225.189791656808,8343.42913863868,7.28155,11.0649400561405,0.000776983934486756,"Unassigned"
